3.08281 -3.67740
-1.06664 -5.87157
-1.10097 -2.39346
3.01512 -2.47914
-3.83196 -6.08631
1.49717 -6.12445
-0.77862 -3.38950
-0.41534 -6.52626
2.11713 -0.95081
-1.36451 -7.77394
-0.00567 -7.76351
2.10873 -3.05134
-2.55777 -10.06782
2.63122 -3.91561
0.42015 -4.98328
4.92557 -3.48902
-0.30891 -5.23737
-4.05216 -10.30207
2.42955 -2.74941
2.16180 -3.35232
5.17832 -0.42682
-3.30902 -1.13420
0.97534 -4.24176
2.03963 -7.31810
1.36526 -1.72936
4.30497 -6.54937
5.68698 -7.96462
2.61117 -1.17416
1.05015 1.61136
5.92170 -6.23956
0.36738 -3.89729
8.42550 -4.87766
5.09125 -0.31377
-0.88021 -3.76545
-1.61592 -8.66679
4.95156 -0.92633
2.39559 -1.89590
-0.64728 -5.45853
1.30945 -3.24048
4.35020 -3.73730
4.09496 -1.09723
2.33780 -6.60136
4.08849 -6.38446
2.84514 -3.52560
1.59155 -2.75335
2.97908 -4.59111
3.08246 -1.62390
0.57149 -4.08217
6.01311 -2.10726
1.53357 -0.33066
6.78018 -0.27374
2.06335 -6.30090
6.51266 -1.10674
-3.31923 -7.19196
3.44341 -2.50920
3.06536 -6.12232
2.21147 -1.45662
-0.66260 -1.74441
0.80004 -1.96898
5.60145 -2.23012
0.81340 -0.79159
3.58757 2.66841
5.24048 -6.06564
-2.41507 -2.65557
5.03848 -5.57797
3.42054 1.73451
4.66630 -1.03983
-1.23853 -3.05473
5.12442 -6.02371
2.98731 -0.67166
2.46886 0.59304
4.55469 3.86703
3.41010 -11.03244
6.15749 -9.02172
-1.87887 -1.56863
4.60961 0.07215
5.49977 -1.89932
1.49214 -3.37812
-0.54878 -2.82093
6.26779 2.22759
11.52866 -3.96125
5.24203 -2.28648
5.38164 -0.15148
4.54595 -4.92025
3.52469 -2.90923
4.05973 -1.57759
6.10479 0.13662
5.31503 -4.59142
0.96115 -6.77543
7.28025 -6.19644
-2.17288 -2.65547
12.34093 -2.20841
6.37560 -1.07291
7.38200 -2.71120
1.98694 -2.56138
5.70534 -1.80203
3.73687 -2.54680
8.68744 -4.85177
8.62417 -5.72216
7.44183 0.26710
1.47281 -0.07370
-0.32656 -1.04224
6.05826 0.38115
0.01612 0.41130
-0.42985 -1.97133
1.00455 -5.79976
-0.64977 -4.16520
2.25267 -1.98032
5.51667 -1.74810
7.12117 0.96723
1.90309 -0.72154
4.89685 -0.05721
4.49501 -0.67377
5.74640 -0.56293
10.54054 -0.69868
2.86631 -2.00628
-0.89280 -4.59093
8.61216 2.80154
13.42673 0.42290
7.19822 5.29104
1.80584 4.60484
7.92299 1.17602
4.78977 3.79638
-0.25062 -1.75508
7.23109 7.31431
6.22098 0.59449
6.76614 -5.31973
4.45995 1.41477
8.21679 -3.09647
13.22381 -1.04875
11.52435 3.89787
4.92149 -4.96609
1.22781 1.57259
6.08709 3.86782
-1.20527 4.58209
11.14451 1.71192
7.96050 -2.40014
9.29239 -0.72671
5.77818 6.81828
3.46129 3.16952
3.85134 3.95394
2.10055 2.57351
9.88570 4.29331
6.15286 -2.88344
9.91773 -1.68092
6.74637 4.65616
8.11027 -0.95927
8.98580 -0.55353
8.07284 5.28223
5.91805 2.57023
6.42173 5.70401
7.14651 2.37735
0.99343 -0.54363
9.56541 -1.88735
4.80286 1.21562
7.10803 2.14539
9.39736 0.29625
10.58398 -3.62462
8.34763 3.87793
10.15290 2.94436
5.89146 -1.65631
3.72388 -4.89836
7.09665 -2.39635
7.88011 0.84400
5.65921 -1.33645
5.26526 -0.82510
8.27751 0.19416
3.87080 -1.62852
7.37639 1.14822
6.54468 3.20206
8.98783 5.73508
12.39295 -0.43786
5.69453 0.28590
8.60531 4.52242
8.49976 6.85052
5.08326 5.95301
7.86582 -1.07177
9.10675 8.14344
3.35878 3.02964
7.43651 -1.32874
4.33353 -3.69223
10.86464 5.44158
6.90484 0.28244
8.73778 5.17258
14.00133 8.63613
8.43596 1.38845
13.31327 2.56315
11.67573 -0.19368
9.90473 3.91884
12.22704 0.79713
9.22238 2.32551
10.36190 -0.96730
10.15229 5.66623
8.12450 2.20914
10.77358 -0.96132
10.02231 3.03780
7.37563 1.59450
6.03865 4.13162
12.95391 3.43790
9.85083 1.33381
20.91776 44.77310
22.04924 34.88924
24.88893 39.26642
27.93383 40.41422
23.00168 33.18487
22.84273 41.77618
24.75439 45.88198
20.54796 45.43385
21.54655 44.47370
28.43408 41.58404
21.20903 43.45688
28.42264 38.69264
26.70589 42.75947
28.04550 35.95459
28.74670 40.67820
24.81908 45.13794
31.70552 38.26165
24.86901 41.09078
36.10994 32.64538
25.17070 40.11077
19.76534 41.59323
27.70528 38.01901
24.80278 42.49906
25.30548 43.66340
31.96180 39.47168
28.89718 41.22267
26.42471 31.55361
26.32943 39.22344
33.15222 45.18752
24.23507 41.52862
28.87076 44.08528
33.56286 38.49586
32.69340 38.60642
